id,genres,name,platforms,rating,companies,release_date
5830,"Racing, Simulator, Sport",F1 Career Challenge,"PC (Microsoft Windows), PlayStation 2, Xbox, Nintendo GameCube",48.0,"Visual Science, Image Space Incorporated, EA Sports",2003-06-24
19805,Simulator,7 Sins,"PC (Microsoft Windows), PlayStation 2",47.82067814609725,"Monte Cristo, Digital Jesters",2005-05-27
18649,"Racing, Arcade",Night Driver,"Commodore C64/128/MAX, Arcade, Atari 2600",47.72015373635191,"Atari, Sears, Commodore Business Machines, Inc., HAL Laboratory, Namco",1976-10-01
9169,"Fighting, Hack and slash/Beat 'em up",Bad Street Brawler,Nintendo Entertainment System,47.57960748395294,"Mattel, Beam Software",1989-09-01
5692,Platform,Donkey Kong Jr. Math,"Wii, Nintendo Entertainment System, Wii U, Family Computer",47.49470933591395,"Nintendo, Nintendo R&D2",1983-12-12
7719,"Role-playing (RPG), Strategy, Turn-based strategy (TBS), Indie",Eador: Masters of the Broken World,PC (Microsoft Windows),47.48912007550405,Snowbird Games,2013-04-19
1945,Adventure,Zork II: The Wizard of Frobozz,"DOS, Mac, Commodore C64/128/MAX, Amiga, Amstrad CPC, Atari ST/STE, Atari 8-bit, Apple II, Commodore 16, Commodore Plus/4, PDP-11, TRS-80, TRS-80 Color Computer, Amstrad PCW, Tatung Einstein",47.34461755860827,Infocom,1978-03-01
17425,"Point-and-click, Puzzle, Adventure",Necronomicon: The Gateway to Beyond,"PC (Microsoft Windows), PlayStation",47.32315757408827,"Wanadoo Edition, Cryo Interactive",2000-10-23
82726,"Racing, Simulator, Sport",Motorsport Manager Mobile 2,"Android, iOS",47.21043,Playsport Games,2017-07-13
1610,"Fighting, Platform, Hack and slash/Beat 'em up",Mortal Kombat Mythologies: Sub-Zero,"Nintendo 64, PlayStation",47.1781881984623,"Avalanche Software, Midway Games, Midway Games, Gradiente",1997-10-01
3873,"Shooter, Strategy",Defender,"Mac, Arcade, Web browser",47.12202656856726,"Williams Electronics, Digital Eclipse Software, Shockwave",1981-03-01
26879,"Fighting, Role-playing (RPG), Adventure",Werewolf: The Apocalypse - Earthblood,"PC (Microsoft Windows), PlayStation 4, Xbox One, PlayStation 5, Xbox Series X|S",47.10247349823321,"Bigben Interactive, Cyanide Studio, White Wolf Publishing",2021-02-04
9739,"Shooter, Tactical",Crossfire,PC (Microsoft Windows),47.02937470353979,"Smilegate, Neowiz",2007-05-03
49005,Sport,World Bowling,Game Boy,47.0,Romstar,1990-05-01
117962,Puzzle,WordZap,PC (Microsoft Windows),47.0,"Microsoft, MICA",1991-12-31
3918,Racing,Freaky Flyers,"PlayStation 2, Xbox, Nintendo GameCube",47.0,Midway Games,2003-08-05
11481,Platform,Frogger: Helmet Chaos,"Nintendo DS, PlayStation Portable",47.0,Konami,2005-09-29
20677,Puzzle,QuickSpot,Nintendo DS,47.0,Namco,2007-04-13
8087,"Platform, Puzzle, Adventure",Scooby-Doo! Who's Watching Who?,"Nintendo DS, PlayStation Portable",47.0,"THQ, Humansoft, Savage Entertainment",2006-10-09
7752,"Puzzle, Adventure",Altered Space,Game Boy,47.0,"Software Creations, Epic/Sony Records, Sony Imagesoft, Hi Tech Expressions",1991-09-01
19967,Hack and slash/Beat 'em up,Teenage Mutant Ninja Turtles,"Wii, Xbox 360, Nintendo 3DS",47.0,"Magic Pockets, Activision",2013-10-22
20520,"Role-playing (RPG), Sport",River King: Mystic Valley,Nintendo DS,47.0,"Marvelous Entertainment, Natsume Inc.",2008-06-28
47794,Puzzle,Kurupoto Cool Cool Stars,Nintendo DS,47.0,Starfish SD,2007-11-07
9507,Puzzle,Nervous Brickdown,Nintendo DS,47.0,"Eidos Interactive, Arkedo Studio",2007-06-26
20538,Strategy,Sudoku Gridmaster,Nintendo DS,47.0,"Nintendo, Hudson Soft",2006-06-26
42881,Puzzle,Super Collapse 3,"PC (Microsoft Windows), Mac, Nintendo DS, PlayStation Portable",47.0,"MumboJumbo, GameHouse",2006-05-11
8256,"Puzzle, Adventure, Indie",N.E.R.O.: Nothing Ever Remains Obscure,"PC (Microsoft Windows), PlayStation 4, Xbox One, Nintendo Switch",46.83707928519286,"Storm in a Teacup, SOEDESCO Publishing, Storm in a Teacup",2015-05-15
19934,"Simulator, Strategy, Indie",Riot: Civil Unrest,"Linux, PC (Microsoft Windows), Mac, PlayStation 4, Xbox One, Nintendo Switch",46.83029221341692,"Leonard Menchiari, IV Productions, Merge Games",2017-12-06
49118,Racing,Street Racer,Atari 2600,46.80791940701184,"Atari, Sears",1977-09-11
3290,"Platform, Puzzle, Hack and slash/Beat 'em up, Adventure",Power Rangers: Lightspeed Rescue,Nintendo 64,46.78595304917493,"Mass Media Inc, THQ, Fox Kids",2000-06-01
9461,"Real Time Strategy (RTS), Simulator, Strategy",Stronghold 3,"Linux, PC (Microsoft Windows), Mac",46.6667831997722,"Firefly Studios, SouthPeak Interactive",2011-10-25
46993,"Adventure, Indie",The Mirror Lied,PC (Microsoft Windows),46.59120077473574,Freebird Games,2008-05-26
14391,"Role-playing (RPG), Adventure",Tree of Savior,PC (Microsoft Windows),46.47056076623704,"imcGames, Papaya Play",2016-05-10
89204,"Role-playing (RPG), Adventure",Dragon Quest I.II,Super Famicom,46.42540316712343,"Chunsoft, Enix Corporation",1993-12-18
99322,"Platform, Racing, Arcade",Miraculous Ladybug & Cat Noir,"Android, iOS",46.237097,CrazyLabs LTD,2018-04-24
19851,"Role-playing (RPG), Adventure",Anima: Gate of Memories,"Linux, PC (Microsoft Windows), Mac, PlayStation 4, Xbox One, Nintendo Switch",46.2280701754386,"Anima Project, Badland Publishing",2016-06-03
50118,"Shooter, Indie",I'm O.K: A Murder Simulator,PC (Microsoft Windows),46.22254,"Thompsonsoft, Thompsonsoft",2006-12-31
101163,Arcade,Space Frontier 2,"Android, iOS",46.21689,"Ketchapp Games, Ketchapp Games",2018-05-09
14048,"Role-playing (RPG), Adventure, Indie",200% Mixed Juice!,PC (Microsoft Windows),46.13526570048309,"Fruitbat Factory, Orange_Juice",2014-08-21
135144,"Role-playing (RPG), Simulator, Adventure",The Sims 4: Eco Lifestyle,"PC (Microsoft Windows), Mac, PlayStation 4, Xbox One, PlayStation 5, Xbox Series X|S",46.05398889807834,"Electronic Arts, Maxis",2020-06-05
7728,Fighting,Sonic the Fighters,"PlayStation 3, Xbox 360, Xbox One",46.03556111904119,"Sega, Sega AM2, Sega",2012-11-27
81521,"Hack and slash/Beat 'em up, Adventure",Superman,Game Boy,46.0,Titus Software,1997-12-31
7778,"Platform, Adventure",Beetlejuice,Nintendo Entertainment System,46.0,"Rare, LJN",1991-05-31
5957,Sport,NCAA Football 2005,"PlayStation 2, Xbox, Nintendo GameCube",46.0,"EA Sports, EA Orlando",2004-07-15
24264,Role-playing (RPG),A Witch's Tale,Nintendo DS,46.0,"NIS America, Hit Maker",2009-10-13
78590,Sport,Disney Sports Football,Nintendo GameCube,46.0,Konami,2002-12-08
1385,Adventure,War of the Roses,PC (Microsoft Windows),45.94058548103153,"Paradox Interactive, Fatshark",2012-10-02
88767,Puzzle,Word Crossy: A crossword game,Android,45.87424300000001,Betta Games,2018-12-31
42525,"Platform, Adventure",Super Mario World: Return to Dinosaur Land,Super Nintendo Entertainment System,45.77221,"RAGB, SMW Central",2006-04-14
100445,Arcade,LEGO Ninjago: Ride Ninja,"Android, iOS",45.625415,Amuzo Arts,2018-05-04
38890,"Simulator, Strategy",Castle Clash,"Android, iOS",45.624475,IGG.COM,2013-07-25
39024,"Shooter, Platform",Lethal Weapon,"DOS, Amiga, Atari ST/STE",45.61224489795919,Ocean Software,1992-04-01
46743,Arcade,Pocket God,"Android, iOS, Windows Phone, Web browser",45.54521341316349,"Bolt Creative, Bolt Creative, ngmoco",2009-01-09
88757,"Sport, Arcade",Flip Master,"PC (Microsoft Windows), Mac, Android, iOS",45.481524,MotionVolt Games,2017-07-13
13122,"Role-playing (RPG), Simulator, Strategy, Adventure",The Sims 3: Katy Perry's Sweet Treats,"PC (Microsoft Windows), Mac",45.45454545454546,"Electronic Arts, Maxis",2012-06-05
95853,"Role-playing (RPG), Strategy",Neo Monsters,"Android, iOS",45.289,"NTT Resonant Inc., ZigZaGame",2015-10-22
96916,"Simulator, Adventure",Klondike Adventures,"Android, iOS",45.26315699999999,VIZOR APPS,2018-01-24
34033,"Adventure, Indie",Draw Slasher,"Linux, PC (Microsoft Windows), Mac, PlayStation Vita",45.23809523809524,Mass Creation,2013-04-24
8516,Arcade,Back to the Future,Nintendo Entertainment System,45.20975700400357,"Beam Software, LJN",1989-09-20
3040,"Puzzle, Strategy, Indie, Arcade",A Virus Named Tom,"Linux, PC (Microsoft Windows), Mac, PlayStation Vita",45.20006732155609,"Misfits Attic, Misfits Attic",2012-08-01
16723,"Simulator, Strategy, Indie",Not the Robots,"Linux, PC (Microsoft Windows), Mac",45.09273708682126,"2DArray, tinyBuild",2013-12-12
4570,Racing,WWE Crush Hour,"PlayStation 2, Nintendo GameCube",45.06262122250205,"THQ, Pacific Coast Power & Light",2003-03-17
9777,"Role-playing (RPG), Adventure, Indie",Avencast: Rise of the Mage,PC (Microsoft Windows),45.03937007874016,"ClockStone Studios, Meridian4",2007-10-30
455,Fighting,Justice League Task Force,"Super Nintendo Entertainment System, Sega Mega Drive/Genesis",45.0051178017402,"Acclaim Entertainment, Blizzard Entertainment, Condor, Inc., SUNSOFT, Tec Toy, Playtronic",1995-06-01
2849,"Music, Simulator",All Star Cheer Squad,"Wii, Nintendo DS",45.0,"THQ, Gorilla Systems Corporation",2008-10-27
4912,"Music, Adventure",High School Musical 3: Senior Year Dance,"Wii, PC (Microsoft Windows), PlayStation 2, Xbox 360, Nintendo DS",45.0,"Page 44 Studios, Disney Interactive Studios",2008-10-21
3906,Sport,ESPN MLS ExtraTime 2002,"PlayStation 2, Xbox, Nintendo GameCube",45.0,Konami,2001-04-16
85025,"Platform, Adventure",Castelian,Nintendo Entertainment System,45.0,"Triffix Entertainment Inc, Nintendo",1991-12-31
4192,Sport,Swingerz Golf,Nintendo GameCube,45.0,"Eidos Interactive, Telenet Japan",2002-10-23
79683,"Turn-based strategy (TBS), Card & Board Game",Solitaire FunPak,Sega Game Gear,45.0,Interplay,1994-12-31
117931,Card & Board Game,Casino FunPak,"Game Boy, Sega Game Gear",45.0,"Interplay Productions, Beam Software",1995-12-31
97015,"Role-playing (RPG), Indie",Monster RPG 3,"PC (Microsoft Windows), iOS",45.0,Nooskewl,2018-04-01
3931,"Role-playing (RPG), Adventure",Giftpia,Nintendo GameCube,45.0,"Nintendo, Skip Ltd.",2003-04-25
7164,Music,Rock Revolution,"Wii, PlayStation 3, Xbox 360",45.0,"Konami, Zoe Mode, HB Studios",2008-10-15
17766,"Sport, Adventure",Duck Dynasty,"PC (Microsoft Windows), PlayStation 3, Xbox 360, PlayStation 4, Xbox One",45.0,Activision,2014-09-02
19648,Adventure,Madagascar 3: The Video Game,"Wii, PlayStation 3, Xbox 360, Nintendo DS, Nintendo 3DS",44.9975597852611,"Monkey Bar Games, D3 Publisher",2012-06-05
60224,"Puzzle, Strategy, Arcade",Angry Birds: POP!,"Android, iOS",44.83276611642974,"Rovio Entertainment, Outplay Entertainment",2014-12-22
49949,Adventure,Quest for Camelot,Game Boy Color,44.71723684675621,"Titus France, Gradiente",1998-12-01
45127,"Shooter, Role-playing (RPG)",Fallout: New Vegas - Courier's Stash,"PC (Microsoft Windows), PlayStation 3, Xbox 360",44.69036423049338,"Obsidian Entertainment, Bethesda Softworks",2011-09-27
21902,"Platform, Adventure",Sonic Lost World,Nintendo 3DS,44.66923819677096,"Dimps, Sega Entertainment, Sega",2013-10-18
70298,Adventure,God Came to the Cave,PC (Microsoft Windows),44.666667,Cactus,2006-09-10
99109,"Role-playing (RPG), Simulator, Strategy",Craft Warriors,Android,44.62087,"Translimit, Inc",2018-04-19
8949,Shooter,God Mode,"PC (Microsoft Windows), PlayStation 3, Xbox 360",44.6067415730337,"Old School Games, Atlus",2013-04-19
2598,"Hack and slash/Beat 'em up, Adventure",Teenage Mutant Ninja Turtles: Out of the Shadows,"PC (Microsoft Windows), PlayStation 3, Xbox 360",44.5373254039474,"Activision, Red Fly Studio",2013-08-28
10470,"Role-playing (RPG), Strategy, Tactical, Indie",Jagged Alliance: Flashback,"Linux, PC (Microsoft Windows), Mac",44.45290796484444,Full Control,2014-10-21
7690,"Shooter, Strategy, Adventure, Indie",Hydrophobia: Prophecy,"PC (Microsoft Windows), PlayStation 3",44.43668914825697,"Dark Energy Digital, Dark Energy Digital, Microsoft Studios",2011-05-09
8382,"Platform, Puzzle, Strategy, Indie",Vessel,"Linux, PC (Microsoft Windows), PlayStation 3",44.41245880824135,"Strange Loop Games, IndiePub",2012-03-01
22454,Puzzle,Ape Escape Academy,PlayStation Portable,44.39634914857446,"Shift, Sony Computer Entertainment",2004-12-30
68385,"Shooter, Arcade",Jaws,Nintendo Entertainment System,44.27857137153601,"LJN Toys, Westone",1987-12-31
28342,"Puzzle, Adventure, Indie",Antenna,PC (Microsoft Windows),44.12105276920374,LWNA,2016-04-07
4038,Sport,NCAA College Basketball 2K3,"PlayStation 2, Xbox, Nintendo GameCube",44.0,"Sega, Visual Concepts, Kush Games",2002-12-11
7855,Platform,Sonic Boom: Shattered Crystal,Nintendo 3DS,43.99800099950025,"Sanzaru Games, Sega",2014-11-11
152247,"Shooter, Role-playing (RPG), Adventure",Redfall,"PC (Microsoft Windows), Xbox Series X|S",43.99429378021223,"Arkane Austin, Bethesda Softworks, Roundhouse Studios, id Software, Arkane Studios",2023-05-02
100493,"Simulator, Strategy",Rebuild,"Android, iOS",43.983355,Northway Games,2011-11-17
98851,Shooter,AR Games,Nintendo 3DS,43.83767216709933,"Nintendo, HAL Laboratory",2011-02-26
9348,"Shooter, Tactical",Delta Force: The Awakening - Task Force Dagger,PC (Microsoft Windows),43.71963453019701,"Zombie Studios, NovaLogic",2002-06-27
4052,Fighting,One Piece: Grand Battle!,"PlayStation 2, Nintendo GameCube",43.70734056034546,"Bandai, 4Kids TV, Toei Animation, Ganbarion, Sofdec, ADX",2005-03-17
96546,"Role-playing (RPG), Turn-based strategy (TBS)",Chain Strike,Android,43.6754,Com2uS,2018-03-28
87050,"Shooter, Role-playing (RPG)",Hero Hunters,"Android, iOS",43.66912,Hothead Games,2018-01-30
100920,Shooter,Infinity Ops: Sci-Fi FPS,"Android, iOS",43.54295,Azur Interactive Games Limited,2018-10-31
13132,"Role-playing (RPG), Simulator, Strategy, Adventure",The Sims 2: H&M Fashion Stuff,PC (Microsoft Windows),43.54098291752258,"Maxis, Electronic Arts",2007-06-05
27416,"Puzzle, Indie",Zup! 3,PC (Microsoft Windows),43.51094682027862,Quiet River,2017-01-12
26492,"Puzzle, Indie",Zup! 2,PC (Microsoft Windows),43.45791738698203,Quiet River,2016-12-05
564,"Shooter, Tactical",Rogue Warrior,"PC (Microsoft Windows), PlayStation 3, Xbox 360",43.44793105513474,"Rebellion Developments, Bethesda Softworks",2009-11-26
25443,"Racing, Simulator",Autobahn Police Simulator,PC (Microsoft Windows),43.33333333333333,"Aerosoft GmbH, Z-Software",2015-08-26
102059,"Indie, Arcade",Rotator,"Android, iOS",43.249570000000006,Ketchapp Games,2018-05-03
23836,"Shooter, Platform, Indie, Arcade",Atomik: RunGunJumpGun,"PC (Microsoft Windows), Mac, Android, Nintendo Switch",43.11406115919513,"ThirtyThree, Good Shepherd Entertainment, Gambitious",2016-08-31
20089,"Fighting, Adventure",Kung Fu Panda: Showdown of Legendary Legends,"Linux, PC (Microsoft Windows), PlayStation 3, Xbox 360, Nintendo 3DS, Wii U, PlayStation 4, Xbox One",43.09185494110964,"Vicious Cycle Software, Little Orbit",2015-11-26
19583,"Turn-based strategy (TBS), Card & Board Game",Uncharted: Fight for Fortune,PlayStation Vita,43.03370786516854,"Sony Computer Entertainment, SCE Bend Studio",2012-12-04
49007,Platform,The Flintstones: King Rock Treasure Island,Game Boy,43.0,Taito,1993-03-01
64171,Fighting,Fist of the North Star: 10 Big Brawls for the King of Universe,Game Boy,43.0,"Toei Animation, Shouei System",1989-12-22
20577,"Platform, Puzzle, Adventure",Bubble Bobble Revolution,Nintendo DS,43.0,"Marvelous Interactive, Rising Star Games, Codemasters, Taito",2005-11-24
49057,Sport,Ultra Golf,Game Boy,43.0,Ultra Games,1992-04-01
48710,"Simulator, Sport",Roger Clemens' MVP Baseball,"Nintendo Entertainment System, Super Nintendo Entertainment System, Sega Mega Drive/Genesis, Game Boy",43.0,LJN,1991-11-01
7754,"Puzzle, Strategy",Amazing Tater,Game Boy,43.0,Atlus,1991-08-02
49061,Platform,Tasmania Story,Game Boy,43.0,FCI,1991-05-01
20778,Fighting,Naruto: Ninja Destiny,Nintendo DS,43.0,"D3Publisher, Tomy, Dream Factory",2006-12-14
3881,Sport,Disney Sports Skateboarding,Nintendo GameCube,43.0,Konami,2002-09-19
4018,"Shooter, Adventure",Monster House,"PlayStation 2, Nintendo GameCube",43.0,"Artificial Mind & Movement, THQ",2006-07-18
2653,Racing,Hot Wheels Velocity X,"PC (Microsoft Windows), PlayStation 2, Nintendo GameCube",43.0,"Beyond Games, THQ",2002-10-16
5955,Sport,NCAA Football 2003,"PlayStation 2, Xbox, Nintendo GameCube",43.0,"EA Sports, EA Orlando",2002-07-20
72923,Sport,Hit the Ice,Game Boy,43.0,Taito,1992-12-31
50649,Quiz/Trivia,Who Wants to Be a Millionaire: 1st Edition,"Wii, Nintendo DS",43.0,"Route 1 Games, SLAM Productions",2007-11-02
21261,Music,Guitar Rock Tour,Nintendo DS,43.0,Gameloft,2008-12-04
30871,Adventure,Red Comrades 3: Return of Alaska - Reloaded,PC (Microsoft Windows),42.954545,Buka Entertainment,2017-11-07
5170,"Hack and slash/Beat 'em up, Adventure",Soulcalibur Legends,Wii,42.9482312466077,"Bandai Namco Entertainment, Project Soul",2007-11-20
96296,"Simulator, Strategy",Papa's Pizzeria to Go!,Android,42.942505,Flipline Studios,2014-11-13
99181,Music,My Singing Monsters Composer,"Android, iOS",42.941174999999994,Big Blue Bubble,2018-04-28
8478,"Adventure, Indie","Sir, You Are Being Hunted","Linux, PC (Microsoft Windows), Mac",42.91959994240092,Big Robot Ltd,2014-05-02
5821,"Hack and slash/Beat 'em up, Adventure",Eragon,"PC (Microsoft Windows), PlayStation 2, Xbox, Xbox 360, Nintendo DS, Game Boy Advance, PlayStation Portable",42.91362716284813,"Vivendi Universal Games, Amaze Entertainment, Stormfront Studios",2006-11-14
101939,"Platform, Arcade",Vector 2,Android,42.75938,Nekki,2016-05-16
1118,"Platform, Adventure",Castlevania: The Adventure,"Game Boy, Nintendo 3DS",42.75096113374079,"Konami Digital Entertainment, Konami",1989-10-27
120867,"Platform, Puzzle, Arcade",Super Monkey Ball: Banana Blitz HD,"PC (Microsoft Windows), PlayStation 4, Xbox One, Nintendo Switch",42.73521567184768,"Sega, Sega Games",2019-10-28
107922,"Shooter, Adventure",CreativeDestruction,"PC (Microsoft Windows), Android, iOS",42.57718120805369,NetEase Games,2018-08-03
81729,Adventure,Leisure Suit Larry: Magna Cum Laude - Uncut and Uncensored,"PC (Microsoft Windows), PlayStation 2, Xbox",42.57345665133449,"Assemble Entertainment, High Voltage Software, Sierra Entertainment, Vivendi Universal Games, Codemasters",2004-10-26
180207,"Adventure, Indie",Lure,"PC (Microsoft Windows), Mac",42.55108584498585,Blue Moon Games,2021-10-31
6928,Shooter,Bullet Witch,"PC (Microsoft Windows), Xbox 360",42.49881684808329,"Codemasters, AQ Interactive, Cavia, Atari, Inc.",2006-07-27
26682,"Shooter, Hack and slash/Beat 'em up",Collapse: The Rage,PC (Microsoft Windows),42.34803532852717,"Creoteam, Buka Entertainment",2010-05-13
8764,"Role-playing (RPG), Strategy, Tactical, Adventure",Agarest: Generations of War,PC (Microsoft Windows),42.2770118317994,"Laughing Jackal, Ghostlight Ltd.",2013-10-03
18424,Shooter,Star Ship,Atari 2600,42.26413573070413,Atari,1977-09-01
4475,Fighting,Double Dragon V: The Shadow Falls,"Super Nintendo Entertainment System, Sega Mega Drive/Genesis, Atari Jaguar",42.18029628878995,"Leland Interactive Media, Telegames, Tradewest Inc, Williams Entertainment",1994-07-10
27475,"Real Time Strategy (RTS), Simulator, Strategy, Tactical",Steel Division: Normandy 44,PC (Microsoft Windows),42.08222568487295,"Paradox Interactive, Eugen Systems",2017-05-23
125316,"Role-playing (RPG), Adventure",Neverwinter Nights: Infinite Dungeons,"Linux, PC (Microsoft Windows), Mac",42.04763093835638,"BioWare, Atari, Inc.",2006-05-01
8575,"Real Time Strategy (RTS), Strategy",Age of Empires: Castle Siege,"PC (Microsoft Windows), Android, iOS, Windows Phone",42.0,"Smoking Gun Interactive, Microsoft Studios",2014-09-17
48959,"Platform, Puzzle",David Crane's The Rescue of Princess Blobette,Game Boy,42.0,Absolute Entertainment,1991-06-01
17258,Puzzle,Basic Math,Atari 2600,42.0,Atari,1977-09-01
17902,"Role-playing (RPG), Adventure, Indie",Windward,"Linux, PC (Microsoft Windows), Mac",41.9521860890125,Tasharen Entertainment Inc.,2015-04-02
6547,"Simulator, Strategy",RollerCoaster Tycoon 4 Mobile,"Android, iOS",41.88912612689907,"On5, Atari, Inc.",2014-04-10
71455,"Fighting, Hack and slash/Beat 'em up",Ben 10,"PC (Microsoft Windows), PlayStation 4, Xbox One, Nintendo Switch",41.78342408858056,"Torus Games, Outright Games",2017-11-10
45507,Shooter,Contra: Legacy of War,"PlayStation, Sega Saturn",41.77126993466138,"Konami, Appaloosa Interactive",1996-11-29
23993,"Fighting, Indie, Arcade",Marooners,"Linux, PC (Microsoft Windows), Mac, PlayStation 4, Xbox One, Nintendo Switch",41.70545524651487,M2H,2016-09-15
34706,"Role-playing (RPG), Simulator, Strategy, Adventure, Indie",Insanity Clicker,"PC (Microsoft Windows), Mac",41.65949722754058,PlayFlock,2016-06-07
45023,Racing,Porsche Challenge,PlayStation,41.63294408993414,"Sony Computer Entertainment Europe, Sony Computer Entertainment America, Team Soho",1997-08-15
24516,"Shooter, Platform, Puzzle, Indie",Haydee,PC (Microsoft Windows),41.59141319227967,Haydee Interactive,2016-09-26
10989,"Adventure, Indie, Visual Novel",Three Fourths Home,"Linux, PC (Microsoft Windows), Mac, PlayStation Vita, PlayStation 4, Xbox One, Nintendo Switch",41.54328425891837,"Digerati Distribution, [bracket]games",2015-03-20
98080,"Shooter, Role-playing (RPG)",Payday: Crime War,"Android, iOS",41.42777467930842,"505 Mobile Games, Overkill Software, Starbreeze Studios",2017-12-31
7303,Simulator,EyePet,"PlayStation 3, PlayStation Portable",41.3909820200655,"SCE London Studio, Playlogic Entertainment, Sony Computer Entertainment",2009-10-23
11615,"Fighting, Hack and slash/Beat 'em up, Adventure",Fighting Force 2,"PlayStation, Dreamcast, PlayStation Vita",41.38218031397849,"Eidos Interactive, Core Design, Square Enix",1999-12-13
44456,Simulator,SimEarth: The Living Planet,"Wii, Super Nintendo Entertainment System, Super Famicom",41.36202968759522,"Fujisankei Communications International, Maxis",1993-12-31
95743,Simulator,Toca Boo,"Android, iOS",41.320863,Toca Boca,2014-10-17
18122,"Simulator, Indie",A Slower Speed of Light,"Linux, PC (Microsoft Windows), Mac",41.30490198076735,MIT Game Lab,2012-12-31
96583,Simulator,Brew Town,"Android, iOS",41.30388,"AppBox Media, I Fight Bears",2018-04-19
18415,"Simulator, Sport, Strategy",Miniature Golf,Atari 2600,41.28977989275629,Atari,1979-12-31
4621,"Platform, Arcade",Spelunker,"Commodore C64/128/MAX, MSX, Arcade, Atari 8-bit",41.15910454011526,"MicroGraphicImage, Brøderbund Software, MicroGraphicImage, Irem",1983-12-01
95668,"Racing, Sport, Indie",Barro,PC (Microsoft Windows),41.05314942335178,SC Jogos,2018-03-28
3903,Puzzle,Egg Mania: Eggstreme Madness,"PlayStation 2, Xbox, Nintendo GameCube",41.0,"HotGen, Kemco",2002-09-11
1349,"Fighting, Role-playing (RPG), Hack and slash/Beat 'em up",The Bouncer,PlayStation 2,40.96890058778942,"DreamFactory, Square Electronic Arts, Sony Computer Entertainment Europe, Square, Square Product Development Division 1",2000-12-23
72032,Arcade,Disney's Timon & Pumbaa's Jungle Games,"PC (Microsoft Windows), Super Nintendo Entertainment System",40.86274268073072,"7th Level, Disney Interactive, Tiertex Design Studios, THQ",1995-12-15
14854,"Point-and-click, Adventure",Sherlock Holmes: The Mystery of the Persian Carpet,"PC (Microsoft Windows), Mac",40.77332345953558,"Frogwares, Big Fish Games, Astragon",2008-05-09
11498,"Puzzle, Adventure",Hunt the Wumpus,Microcomputer,40.75268817204301,"Gregory Yob, Kevin Kenney",1973-03-31
48109,"Shooter, Platform",Adventures of Tom Sawyer,Nintendo Entertainment System,40.73634372613554,"Winkysoft, SETA",1989-08-01
116135,Platform,Disney's Tarzan,Game Boy Color,40.68757370438072,"Activision Publishing, Digital Eclipse Software, Gradiente",1999-06-24
8435,"Strategy, Turn-based strategy (TBS)",Heroes Chronicles: Clash of the Dragons,PC (Microsoft Windows),40.65212647175969,"The 3DO Company, New World Computing",2000-11-15
11032,Role-playing (RPG),Two Worlds II: Pirates of the Flying Fortress,"PC (Microsoft Windows), Mac",40.64038316802909,"TopWare Interactive, Reality Pump Studios",2011-09-20
23734,Platform,Garfield: A Tail of Two Kitties,"PC (Microsoft Windows), PlayStation 2, Nintendo DS",40.59661073049969,"The Game Factory, Two Tribes B.V., Asobo Studio",2006-08-25
16558,"Shooter, Indie",GunZ 2: The Second Duel,PC (Microsoft Windows),40.59477457287795,"Masangsoft, Inc.",2014-04-04
52758,Adventure,Red Comrades 4: Independence Day,PC (Microsoft Windows),40.59356547369801,"Saturn Plus, Buka Entertainment",2003-10-09
35585,"Shooter, Indie",Ubermosh,"Linux, PC (Microsoft Windows)",40.52633985156587,Walter Machado,2015-08-13
8438,"Puzzle, Hack and slash/Beat 'em up, Adventure, Indie",Hack n Slash,"Linux, PC (Microsoft Windows), Mac",40.50157262639878,Double Fine Productions,2014-09-09
76365,"Role-playing (RPG), Strategy, Adventure, Indie",Strike Team Hydra,PC (Microsoft Windows),40.49296,Wave Light Games Inc.,2017-12-08
19607,"Real Time Strategy (RTS), Sport, Strategy, Indie",VideoBall,"Linux, PC (Microsoft Windows), Mac, PlayStation 4, Xbox One",40.42706667069085,"Iron Galaxy Studios, Action Button Entertainment",2016-07-12
24798,"Fighting, Hack and slash/Beat 'em up, Adventure",Zombie Revenge,"Dreamcast, Arcade",40.42336524477104,"Sega Enterprises, Ltd.",1999-12-31
3034,"Puzzle, Racing, Adventure",Mad Max,Nintendo Entertainment System,40.3605437248284,"Mindscape, Gray Matter",1990-07-01
4817,Racing,Donkey Kong Barrel Blast,Wii,40.31602393823061,"Nintendo, Paon",2007-06-28
4394,Hack and slash/Beat 'em up,Sword of Sodan,"Mac, Amiga, Sega Mega Drive/Genesis",40.29748087867635,"Discovery Software International, Discovery Software International, Innerprise, Electronic Arts, Sega Enterprises, Ltd., Bethesda Softworks, Tec Toy",1989-12-31
69656,"Role-playing (RPG), Hack and slash/Beat 'em up",Record of Lodoss War,Dreamcast,40.27977210521965,"Neverland Co., Kadokawa Shoten, Swing! Entertainment Media, Crave Entertainment, Conspiracy Entertainment",2000-06-29
250623,Shooter,Foamstars,"PlayStation 4, PlayStation 5",40.27846707460857,"Square Enix, Toylogic, Square Enix Creative Business Unit II",2024-02-06
16537,"Simulator, Strategy, Quiz/Trivia, Indie",7 Grand Steps: What Ancients Begat,"PC (Microsoft Windows), Mac",40.2093854093892,Mousechief,2013-05-05
1604,"Racing, Simulator",Gran Turismo 4 Prologue,PlayStation 2,40.20553850127748,"Polyphony Digital, Sony Computer Entertainment, Inc. (SCEI)",2003-12-04
